Order ID,Date,Product,Category,Price,Age,Provence,Customer ID,Quantity
1642,2022-05-28,ARKELSTORP,Tables & desks,595.0,74,West-Vlaanderen,280,8
1642,2022-05-28,TROFAST,Children's furniture,15.0,74,West-Vlaanderen,280,10
1643,2022-08-06,FJÄLLBO,Bookcases & shelving units,495.0,23,Luik,592,8
1643,2022-08-06,EKTORP,Sofas & armchairs,395.0,23,Luik,592,5
1643,2022-08-06,ELVARLI,Wardrobes,434.0,23,Luik,592,1
1644,2022-06-05,BILLSBRO,TV & media furniture,55.0,19,Limburg,464,1
1644,2022-06-05,EKET,Bookcases & shelving units,250.0,19,Limburg,464,6
1644,2022-06-05,VALLENTUNA,Beds,2932.0,19,Limburg,464,5
1644,2022-06-05,STENSELE,Tables & desks,450.0,19,Limburg,464,7
1644,2022-06-05,MELLTORP / TEODORES,Chairs,579.0,19,Limburg,464,1
1645,2022-09-09,LIXHULT,Cabinets & cupboards,389.0,99,West-Vlaanderen,191,7
1645,2022-09-09,MALINDA,Chairs,25.0,99,West-Vlaanderen,191,4
1646,2022-02-25,LINNMON / KRILLE,Tables & desks,265.0,63,Waals-Brabant,416,9
1646,2022-02-25,GRÖNLID,Sofas & armchairs,3760.0,63,Waals-Brabant,416,5
1646,2022-02-25,VANGSTA / TEODORES,Chairs,925.0,63,Waals-Brabant,416,9
1646,2022-02-25,VÄSTANBY,Tables & desks,720.0,63,Waals-Brabant,416,3
1647,2022-05-19,BRUSALI,Tables & desks,325.0,46,Antwerpen,954,4
1647,2022-05-19,MÖRBYLÅNGA / ODGER,Chairs,3475.0,46,Antwerpen,954,9
1647,2022-05-19,PAX,Wardrobes,3120.0,46,Antwerpen,954,3
1647,2022-05-19,EKET,Bookcases & shelving units,79.0,46,Antwerpen,954,7
1647,2022-05-19,BILLSBRO,Cabinets & cupboards,69.0,46,Antwerpen,954,5
1648,2022-07-05,IKEA PS 2012 / JANINGE,Tables & desks,1795.0,55,Limburg,379,5
1648,2022-07-05,STRANDMON,Sofas & armchairs,300.0,55,Limburg,379,10
1648,2022-07-05,MÖRBYLÅNGA / LEIFARNE,Tables & desks,3665.0,55,Limburg,379,4
1648,2022-07-05,TIMMERVIKEN,Cabinets & cupboards,115.0,55,Limburg,379,6
1648,2022-07-05,ALGOT,Bookcases & shelving units,183.6,55,Limburg,379,5
1649,2022-11-10,NOCKEBY,Sofas & armchairs,645.0,53,Limburg,563,4
1649,2022-11-10,POÄNG,Sofas & armchairs,785.0,53,Limburg,563,10
1649,2022-11-10,GRÖNLID,Sofas & armchairs,1045.0,53,Limburg,563,7
1649,2022-11-10,GALANT,Bookcases & shelving units,695.0,53,Limburg,563,6
1649,2022-11-10,VASSVIKEN,Cabinets & cupboards,150.0,53,Limburg,563,7
1650,2023-01-02,EKET,Cabinets & cupboards,45.0,30,Luxemburg,147,3
1651,2022-07-06,SVÄRTA,Beds,895.0,26,Henegouwen,208,1
1651,2022-07-06,SELSVIKEN,Bookcases & shelving units,150.0,26,Henegouwen,208,5
1652,2022-11-11,LOBERGET / BLYSKÄR,Chairs,155.0,88,Limburg,853,10
1652,2022-11-11,VITVAL,Beds,1590.0,88,Limburg,853,10
1652,2022-11-11,KIVIK,Sofas & armchairs,2995.0,88,Limburg,853,3
1652,2022-11-11,BESTÅ,TV & media furniture,75.0,88,Limburg,853,10
1653,2023-01-29,IDÅSEN,Tables & desks,600.0,75,Luxemburg,437,7
1653,2023-01-29,VIMLE,Beds,7765.0,75,Luxemburg,437,6
1653,2023-01-29,GRÖNLID,Beds,4270.0,75,Luxemburg,437,4
1653,2023-01-29,LANGUR,Children's furniture,400.0,75,Luxemburg,437,9
1654,2022-06-10,VITTSJÖ,TV & media furniture,1035.0,82,Luxemburg,689,5
1655,2022-09-19,MALSJÖ,Cabinets & cupboards,2100.0,22,Luik,322,1
1655,2022-09-19,STUVA / FRITIDS,Nursery furniture,730.0,22,Luik,322,3
1655,2022-09-19,KUDDARNA,Outdoor furniture,29.0,22,Luik,322,1
1656,2023-01-14,HÄLLAN,Cabinets & cupboards,700.0,45,Namen,673,2
1656,2023-01-14,SKUBB,Bookcases & shelving units,49.0,45,Namen,673,10
1656,2023-01-14,STUVA,Beds,1725.0,45,Namen,673,2
1656,2023-01-14,GRANBODA,Tables & desks,295.0,45,Namen,673,1
1657,2022-04-25,BEKANT,Cabinets & cupboards,1389.0,37,Waals-Brabant,268,2
1657,2022-04-25,EKEDALEN / TOBIAS,Tables & desks,3065.0,37,Waals-Brabant,268,5
1657,2022-04-25,VADHOLMA,Trolleys,1495.0,37,Waals-Brabant,268,4
1658,2022-08-19,LINNMON,Tables & desks,225.0,78,Waals-Brabant,933,9
1658,2022-08-19,KONGSFJORD,Beds,8356.0,78,Waals-Brabant,933,4
1658,2022-08-19,GLADOM,Tables & desks,195.0,78,Waals-Brabant,933,6
1659,2022-12-06,SÄBÖVIK,Beds,1745.0,43,Luxemburg,631,8
1660,2022-11-20,JONAXEL,Bookcases & shelving units,975.0,81,Limburg,926,1
1660,2022-11-20,BEKANT,Tables & desks,1495.0,81,Limburg,926,4
1660,2022-11-20,KALLRÖR,TV & media furniture,45.0,81,Limburg,926,2
1661,2022-10-03,BESTÅ,Bookcases & shelving units,475.0,58,Antwerpen,544,9
1661,2022-10-03,NORSBORG,Sofas & armchairs,140.0,58,Antwerpen,544,4
1661,2022-10-03,POÄNG,Children's furniture,179.0,58,Antwerpen,544,10
1661,2022-10-03,HÄLLAN,Cabinets & cupboards,50.0,58,Antwerpen,544,1
1662,2022-03-12,BALSBERGET,Chairs,210.0,75,Antwerpen,36,5
1662,2022-03-12,SLÄKT,Beds,1395.0,75,Antwerpen,36,4
1663,2023-02-09,LIXHULT,Cabinets & cupboards,495.0,76,Henegouwen,24,8
1664,2022-08-27,EKEDALEN / ODGER,Chairs,1975.0,37,Limburg,774,9
1664,2022-08-27,EKEDALEN,Tables & desks,795.0,37,Limburg,774,5
1665,2023-01-20,SAKARIAS,Chairs,175.0,65,Henegouwen,998,8
1665,2023-01-20,MAMMUT,Outdoor furniture,59.0,65,Henegouwen,998,9
1665,2023-01-20,BESTÅ,TV & media furniture,1390.0,65,Henegouwen,998,8
1665,2023-01-20,SJÄLLAND,Outdoor furniture,316.0,65,Henegouwen,998,2
1665,2023-01-20,GLASSVIK,Cabinets & cupboards,195.0,65,Henegouwen,998,6
1666,2022-11-20,LANEBERG / KARLJAN,Tables & desks,1195.0,53,Oost-Vlaanderen,770,10
1667,2022-05-08,HYLLIS,Bookcases & shelving units,51.0,55,Limburg,474,6
1668,2022-08-12,EKET,Cabinets & cupboards,620.0,57,Luxemburg,744,5
1669,2022-07-25,BROR,Bookcases & shelving units,1345.0,62,Luxemburg,371,3
1669,2022-07-25,SVALNÄS,Bookcases & shelving units,660.0,62,Luxemburg,371,7
1669,2022-07-25,ROTHULT,Tables & desks,95.0,62,Luxemburg,371,4
1669,2022-07-25,BESTÅ,Cabinets & cupboards,25.0,62,Luxemburg,371,9
1669,2022-07-25,TOSTERÖ,Outdoor furniture,79.0,62,Luxemburg,371,1
1670,2022-09-29,NORRÅKER / NORRARYD,Chairs,1636.0,87,Henegouwen,640,5
1670,2022-09-29,LIDHULT,Sofas & armchairs,845.0,87,Henegouwen,640,4
1670,2022-09-29,HÄSSELBY,Sofas & armchairs,295.0,87,Henegouwen,640,2
1670,2022-09-29,JANINGE,Café furniture,225.0,87,Henegouwen,640,1
1670,2022-09-29,MICKE,Tables & desks,395.0,87,Henegouwen,640,10
1671,2023-01-11,ASKEBY,Sofas & armchairs,995.0,23,Antwerpen,281,4
1672,2022-11-16,SVALNÄS,Bookcases & shelving units,1395.0,24,Namen,608,6
1673,2022-09-11,ASKVOLL,Chests of drawers & drawer units,245.0,32,Luik,237,4
1674,2022-12-10,PLATSA,TV & media furniture,1838.0,90,Namen,739,8
1674,2022-12-10,EKEDALEN / ODGER,Tables & desks,2765.0,90,Namen,739,9
1674,2022-12-10,BESTÅ,Cabinets & cupboards,195.0,90,Namen,739,6
1675,2022-06-30,DELAKTIG,Beds,200.0,93,Oost-Vlaanderen,235,4
1676,2022-03-17,LANDSKRONA,Sofas & armchairs,5995.0,40,Antwerpen,340,7
1677,2022-12-01,BILLY / OXBERG,Bookcases & shelving units,1570.0,83,Henegouwen,105,5
1677,2022-12-01,SMÅGÖRA,Nursery furniture,370.0,83,Henegouwen,105,4
1677,2022-12-01,BAGGANÄS,Cabinets & cupboards,27.0,83,Henegouwen,105,7
1678,2022-08-10,TRYSIL,Tables & desks,175.0,66,Oost-Vlaanderen,124,5
1678,2022-08-10,KONGSFJORD,Beds,8551.0,66,Oost-Vlaanderen,124,5
1678,2022-08-10,VALLENTUNA,Beds,4036.0,66,Oost-Vlaanderen,124,5
1678,2022-08-10,HISHULT,TV & media furniture,35.0,66,Oost-Vlaanderen,124,9
1679,2022-06-25,LIDKULLEN,Chairs,350.0,71,Waals-Brabant,39,2
1679,2022-06-25,HAVSTA,Bookcases & shelving units,2235.0,71,Waals-Brabant,39,6
1679,2022-06-25,HAVSTEN,Sofas & armchairs,3120.0,71,Waals-Brabant,39,4
1679,2022-06-25,LANDSKRONA,Sofas & armchairs,100.0,71,Waals-Brabant,39,4
1679,2022-06-25,HAVSTA,Tables & desks,445.0,71,Waals-Brabant,39,7
1680,2023-01-07,UPPLEVA,Cabinets & cupboards,145.0,81,Oost-Vlaanderen,155,9
1680,2023-01-07,PAX,Wardrobes,1550.0,81,Oost-Vlaanderen,155,5
1680,2023-01-07,SÖDERHAMN,Sofas & armchairs,1174.0,81,Oost-Vlaanderen,155,7
1680,2023-01-07,TINGBY,Tables & desks,995.0,81,Oost-Vlaanderen,155,10
1680,2023-01-07,BILLSBRO,Bookcases & shelving units,45.0,81,Oost-Vlaanderen,155,1
1681,2022-07-07,PLATSA,Wardrobes,1560.0,82,Namen,676,3
1681,2022-07-07,NORDVIKEN / HENRIKSDAL,Chairs,2675.0,82,Namen,676,4
1681,2022-07-07,MAMMUT,Outdoor furniture,129.0,82,Namen,676,10
1681,2022-07-07,LISABO / RÖNNINGE,Tables & desks,2075.0,82,Namen,676,2
1681,2022-07-07,NORDLI,Chests of drawers & drawer units,900.0,82,Namen,676,2
1682,2022-06-01,LINNMON,Tables & desks,105.0,35,Luxemburg,58,8
1683,2023-01-27,EKEDALEN / EKEDALEN,Bar furniture,2176.0,31,Luik,490,2
1683,2023-01-27,LERHAMN,Chairs,145.0,31,Luik,490,2
1683,2023-01-27,BOLMEN,Chairs,22.0,31,Luik,490,8
1684,2022-08-26,JONAXEL,Bookcases & shelving units,55.0,67,Antwerpen,440,2
1685,2023-02-08,PLATSA,TV & media furniture,405.0,23,Oost-Vlaanderen,9,4
1685,2023-02-08,NORDVIKEN / HENRIKSDAL,Chairs,2675.0,23,Oost-Vlaanderen,9,10
1685,2023-02-08,LJUV,Tables & desks,195.0,23,Oost-Vlaanderen,9,10
1685,2023-02-08,SÖDERHAMN,Sofas & armchairs,890.0,23,Oost-Vlaanderen,9,6
1685,2023-02-08,FANBYN,Chairs,275.0,23,Oost-Vlaanderen,9,3
1686,2022-10-31,PLATSA,TV & media furniture,1899.5,33,Antwerpen,992,8
1686,2022-10-31,LIDHULT,Sofas & armchairs,495.0,33,Antwerpen,992,5
1686,2022-10-31,BEKANT,Tables & desks,545.0,33,Antwerpen,992,9
1686,2022-10-31,TORSBY / BERNHARD,Tables & desks,3875.0,33,Antwerpen,992,4
1687,2022-08-26,VÄDDÖ,Outdoor furniture,35.4,41,Luxemburg,664,2
1687,2022-08-26,LÅNGFJÄLL,Chairs,795.0,41,Luxemburg,664,8
1687,2022-08-26,SUNDVIK,Beds,849.0,41,Luxemburg,664,6
1687,2022-08-26,MAMMUT,Tables & desks,149.0,41,Luxemburg,664,6
1687,2022-08-26,STUVA / FRITIDS,Nursery furniture,545.0,41,Luxemburg,664,9
1688,2022-03-22,ÄPPLARÖ,Outdoor furniture,542.0,42,Henegouwen,718,4
1688,2022-03-22,HAVSTA,"Sideboards, buffets & console tables",1950.0,42,Henegouwen,718,5
1689,2022-03-11,BILLY / MORLIDEN,Bookcases & shelving units,925.0,52,Waals-Brabant,85,8
1689,2022-03-11,BEKANT,Tables & desks,3664.0,52,Waals-Brabant,85,6
1690,2022-10-25,VATTVIKEN,Beds,995.0,44,Henegouwen,89,9
1690,2022-10-25,SELSVIKEN,Bookcases & shelving units,150.0,44,Henegouwen,89,10
1691,2022-04-04,KALLRÖR,Cabinets & cupboards,25.0,72,Luxemburg,484,6
1692,2022-12-01,JONAXEL,Chests of drawers & drawer units,135.0,46,Luik,965,1
1692,2022-12-01,BROR,Bookcases & shelving units,445.0,46,Luik,965,4
1692,2022-12-01,LIATORP,Bookcases & shelving units,3435.0,46,Luik,965,7
1692,2022-12-01,VIMLE,Sofas & armchairs,4645.0,46,Luik,965,3
1693,2022-08-27,PAX,Wardrobes,1760.0,61,Namen,468,1
1693,2022-08-27,EKEDALEN / EKEDALEN,Chairs,1640.0,61,Namen,468,9
1693,2022-08-27,KIVIK,Sofas & armchairs,6895.0,61,Namen,468,10
1693,2022-08-27,EKET,Cabinets & cupboards,210.0,61,Namen,468,5
1694,2022-05-19,LANDSKRONA,Sofas & armchairs,2495.0,67,Luik,30,4
1694,2022-05-19,EKET,Bookcases & shelving units,978.0,67,Luik,30,2
1694,2022-05-19,EKEDALEN / BERNHARD,Chairs,5465.0,67,Luik,30,1
1694,2022-05-19,GALANT,Cabinets & cupboards,4540.0,67,Luik,30,2
1694,2022-05-19,BILLY,Bookcases & shelving units,305.0,67,Luik,30,2
1695,2022-12-17,FANBYN,Chairs,150.0,73,Luxemburg,94,9
1695,2022-12-17,NORSBORG,Sofas & armchairs,1220.0,73,Luxemburg,94,9
1695,2022-12-17,FLISAT,Children's furniture,89.0,73,Luxemburg,94,5
1695,2022-12-17,KUNGSFORS,Trolleys,695.0,73,Luxemburg,94,3
1696,2022-10-26,SÖDERHAMN,Sofas & armchairs,1645.0,99,Luik,617,8
1697,2022-06-01,MARIUS,Chairs,25.0,75,West-Vlaanderen,869,8
1697,2022-06-01,LANGUR,Children's furniture,400.0,75,West-Vlaanderen,869,3
1697,2022-06-01,ALGOT,Bookcases & shelving units,6.0,75,West-Vlaanderen,869,5
1697,2022-06-01,LAPPVIKEN,Bookcases & shelving units,45.0,75,West-Vlaanderen,869,1
1698,2022-05-17,LINDVED,Tables & desks,85.0,99,Limburg,888,4
1698,2022-05-17,YNGVAR,Café furniture,475.0,99,Limburg,888,6
1698,2022-05-17,BESTÅ,TV & media furniture,225.0,99,Limburg,888,6
1699,2022-03-23,ENERYDA,TV & media furniture,35.0,54,Oost-Vlaanderen,867,8
1699,2022-03-23,BRIMNES,Cabinets & cupboards,952.0,54,Oost-Vlaanderen,867,7
1699,2022-03-23,BESTÅ,Cabinets & cupboards,1350.0,54,Oost-Vlaanderen,867,7
1699,2022-03-23,BROR,Bookcases & shelving units,1545.0,54,Oost-Vlaanderen,867,3
1699,2022-03-23,PAX,Wardrobes,2320.0,54,Oost-Vlaanderen,867,7
1700,2022-12-18,BESTÅ,Cabinets & cupboards,925.0,35,Waals-Brabant,665,7
1701,2022-08-05,BESTÅ,Bookcases & shelving units,1725.0,20,Oost-Vlaanderen,961,4
1701,2022-08-05,HÄLLAN,Cabinets & cupboards,2775.0,20,Oost-Vlaanderen,961,3
1701,2022-08-05,GÅRÖ / FREDÖN,Outdoor furniture,564.0,20,Oost-Vlaanderen,961,8
1701,2022-08-05,BILLY / OXBERG,Bookcases & shelving units,915.0,20,Oost-Vlaanderen,961,4
1702,2022-11-02,SVALNÄS,Bookcases & shelving units,1830.0,77,Antwerpen,73,8
1703,2022-06-03,FRÖSÖN/DUVHOLMEN,Outdoor furniture,70.0,90,Vlaams-Brabant,184,5
1703,2022-06-03,PAX / MEHAMN,Wardrobes,1725.0,90,Vlaams-Brabant,184,5
1703,2022-06-03,INGATORP / HENRIKSDAL,Chairs,2625.0,90,Vlaams-Brabant,184,8
1703,2022-06-03,MAMMUT,Children's furniture,59.0,90,Vlaams-Brabant,184,8
1704,2022-05-26,ÖRFJÄLL,Chairs,195.0,32,Oost-Vlaanderen,43,8
1704,2022-05-26,GAMLEBY,Chairs,2475.0,32,Oost-Vlaanderen,43,2
1704,2022-05-26,NORSBORG,Sofas & armchairs,280.0,32,Oost-Vlaanderen,43,9
1705,2022-07-24,SÖDERHAMN,Sofas & armchairs,1300.0,94,Waals-Brabant,132,6
1706,2022-08-09,EKENÄS,Chairs,995.0,93,Antwerpen,563,1
1706,2022-08-09,HAVSTEN,Sofas & armchairs,2975.0,93,Antwerpen,563,7
1706,2022-08-09,TORNVIKEN,Trolleys,1495.0,93,Antwerpen,563,1
1706,2022-08-09,LINNMON,Tables & desks,105.0,93,Antwerpen,563,2
1706,2022-08-09,POÄNG,Chairs,382.0,93,Antwerpen,563,3
1707,2023-01-10,BESTÅ,TV & media furniture,1670.0,46,Luik,340,2
1708,2022-10-20,BESTÅ,Bookcases & shelving units,1150.0,48,West-Vlaanderen,476,1
1708,2022-10-20,LINNMON / KRILLE,Tables & desks,385.0,48,West-Vlaanderen,476,8
1708,2022-10-20,VIMLE,Sofas & armchairs,7765.0,48,West-Vlaanderen,476,5
1709,2022-08-17,MELLTORP / TEODORES,Chairs,579.0,25,Luxemburg,919,2
1709,2022-08-17,SANDVIKA,Beds,295.0,25,Luxemburg,919,4
1709,2022-08-17,BUSUNGE,Children's furniture,395.0,25,Luxemburg,919,10
1710,2022-08-28,VITTSJÖ,Bookcases & shelving units,1035.0,44,Luik,752,3
1710,2022-08-28,LIDHULT,Chairs,1795.0,44,Luik,752,9
1711,2022-05-13,LINNMON / GODVIN,Tables & desks,376.0,55,West-Vlaanderen,380,10
1712,2023-01-10,HAVSTA,Cabinets & cupboards,2290.0,23,Oost-Vlaanderen,433,1
1712,2023-01-10,VESKEN,Trolleys,39.0,23,Oost-Vlaanderen,433,4
1712,2023-01-10,VALLENTUNA,Sofas & armchairs,116.0,23,Oost-Vlaanderen,433,7
1712,2023-01-10,SJÄLLAND,Outdoor furniture,1727.0,23,Oost-Vlaanderen,433,7
1713,2023-01-29,JONAXEL,Bookcases & shelving units,175.0,50,Namen,385,3
1713,2023-01-29,EKET,Cabinets & cupboards,620.0,50,Namen,385,10
1713,2023-01-29,BAGGANÄS,Cabinets & cupboards,27.0,50,Namen,385,8
1713,2023-01-29,PLATSA,Beds,2163.5,50,Namen,385,10
1713,2023-01-29,EKET,Bookcases & shelving units,414.0,50,Namen,385,10
1714,2022-09-12,LÄTT,Tables & desks,135.0,19,Antwerpen,133,3
1714,2022-09-12,BESTÅ,Bookcases & shelving units,420.0,19,Antwerpen,133,7
1714,2022-09-12,TROFAST,Children's furniture,150.0,19,Antwerpen,133,7
1715,2022-05-31,BEKANT,Tables & desks,545.0,62,Waals-Brabant,219,4
1715,2022-05-31,LINNMON / ALEX,Tables & desks,390.0,62,Waals-Brabant,219,4
1715,2022-05-31,LINNMON,Tables & desks,225.0,62,Waals-Brabant,219,6
1716,2022-05-23,KUDDARNA,Outdoor furniture,95.0,42,Waals-Brabant,903,1
1716,2022-05-23,BAGGANÄS,TV & media furniture,50.0,42,Waals-Brabant,903,8
1716,2022-05-23,PÅHL,Tables & desks,450.0,42,Waals-Brabant,903,6
1717,2023-02-11,PLATSA,Chests of drawers & drawer units,456.0,90,Namen,312,7
1717,2023-02-11,STOCKHOLM,Sofas & armchairs,6680.0,90,Namen,312,9
1717,2023-02-11,BESTÅ,Bookcases & shelving units,1150.0,90,Namen,312,2
1717,2023-02-11,MOSSARYD,Cabinets & cupboards,29.0,90,Namen,312,9
1717,2023-02-11,YNGVAR,Chairs,475.0,90,Namen,312,6
1718,2022-03-22,NORSBORG,Sofas & armchairs,80.0,24,Vlaams-Brabant,185,1
1718,2022-03-22,MELLTORP / TEODORES,Chairs,249.0,24,Vlaams-Brabant,185,5
1719,2022-10-04,BESTÅ,"Sideboards, buffets & console tables",1820.0,35,Henegouwen,373,9
1720,2023-01-15,PAX,Wardrobes,1940.0,20,Antwerpen,737,6
1720,2023-01-15,ARKELSTORP,Tables & desks,795.0,20,Antwerpen,737,5
1720,2023-01-15,LIDHULT,Sofas & armchairs,5810.0,20,Antwerpen,737,7
1720,2023-01-15,BRYGGJA,Wardrobes,597.0,20,Antwerpen,737,1
1721,2022-10-11,HEMNES,Chairs,295.0,70,Henegouwen,617,8
1721,2022-10-11,GRÖNLID,Sofas & armchairs,4270.0,70,Henegouwen,617,1
1722,2022-07-20,HEMNES,Beds,995.0,71,Limburg,384,2
1722,2022-07-20,HÅLLÖ,Outdoor furniture,75.0,71,Limburg,384,2
1722,2022-07-20,ALGOT,Bookcases & shelving units,9.0,71,Limburg,384,5
1722,2022-07-20,KALLAX,Bookcases & shelving units,555.0,71,Limburg,384,7
1722,2022-07-20,ÖNSKLIG,Nursery furniture,59.0,71,Limburg,384,8
1723,2022-03-11,INGATORP / SAKARIAS,Tables & desks,4025.0,79,Luxemburg,704,8
1723,2022-03-11,KALLVIKEN,Cabinets & cupboards,135.0,79,Luxemburg,704,2
1724,2022-10-25,LÄCKÖ,Outdoor furniture,149.0,58,Oost-Vlaanderen,250,7
1725,2022-03-26,LINNMON / LALLE,Tables & desks,475.0,32,Luxemburg,832,9
1725,2022-03-26,NORDLI,Beds,2290.0,32,Luxemburg,832,7
1725,2022-03-26,GODISHUS,Nursery furniture,395.0,32,Luxemburg,832,2
1725,2022-03-26,STOCKSUND,Sofas & armchairs,300.0,32,Luxemburg,832,5
1726,2022-04-29,VIGGJA,Tables & desks,99.0,32,Limburg,916,7
1726,2022-04-29,DAGOTTO,Chairs,69.0,32,Limburg,916,7
1727,2022-09-24,ELVARLI,Room dividers,2377.0,64,Luxemburg,822,5
1727,2022-09-24,ALGOT / SKÅDIS,Bookcases & shelving units,598.0,64,Luxemburg,822,5
1728,2022-03-29,TÄRNÖ,Outdoor furniture,55.0,50,Luik,496,4
1728,2022-03-29,GALANT,Chests of drawers & drawer units,1795.0,50,Luik,496,2
1728,2022-03-29,LISABO,Tables & desks,695.0,50,Luik,496,8
1728,2022-03-29,LANGUR,Nursery furniture,400.0,50,Luik,496,6
1729,2022-12-05,TROFAST,Children's furniture,410.0,84,Waals-Brabant,805,3
1729,2022-12-05,PÅHL,Tables & desks,450.0,84,Waals-Brabant,805,1
1729,2022-12-05,ALGOT,Bookcases & shelving units,474.2,84,Waals-Brabant,805,6
1730,2022-12-13,JONAXEL,Bookcases & shelving units,160.0,91,Oost-Vlaanderen,820,1
1730,2022-12-13,NORRARYD,Café furniture,395.0,91,Oost-Vlaanderen,820,6
1730,2022-12-13,BILLY / OXBERG,Bookcases & shelving units,315.0,91,Oost-Vlaanderen,820,3
1730,2022-12-13,EKEDALEN / HENRIKSDAL,Chairs,4565.0,91,Oost-Vlaanderen,820,5
1731,2022-03-06,TULLSTA,Sofas & armchairs,145.0,33,Luik,370,2
1731,2022-03-06,TRANARÖ,Outdoor furniture,95.0,33,Luik,370,1
1732,2022-05-28,NORDLI,Chests of drawers & drawer units,1640.0,83,Luik,120,3
1732,2022-05-28,GRÖNLID,Sofas & armchairs,2195.0,83,Luik,120,4
1732,2022-05-28,HAMMARN,Sofas & armchairs,399.0,83,Luik,120,4
1733,2022-03-07,GRÖNLID,Sofas & armchairs,960.0,80,Luik,613,6
1734,2022-11-21,MAMMUT,Children's furniture,59.0,61,Vlaams-Brabant,700,6
1735,2023-01-15,EKET,Bookcases & shelving units,656.0,83,Limburg,393,9
1735,2023-01-15,VITTSJÖ,Tables & desks,609.0,83,Limburg,393,8
1736,2022-04-17,HEMNES,TV & media furniture,2385.0,39,West-Vlaanderen,80,3
1736,2022-04-17,ASKVOLL,Chests of drawers & drawer units,175.0,39,West-Vlaanderen,80,6
1737,2022-09-24,ODGER,Chairs,395.0,20,Henegouwen,688,8
1737,2022-09-24,ELVARLI,Wardrobes,437.0,20,Henegouwen,688,1
1737,2022-09-24,HÄLLAN,Cabinets & cupboards,650.0,20,Henegouwen,688,1
1737,2022-09-24,LINNMON / ALEX,Tables & desks,565.0,20,Henegouwen,688,7
1738,2023-01-19,HAVSTEN,Chairs,1220.0,33,Luxemburg,337,5
1739,2022-10-06,EKET,Bookcases & shelving units,235.0,43,West-Vlaanderen,80,4
1739,2022-10-06,MELLTORP,Tables & desks,99.0,43,West-Vlaanderen,80,8
1740,2022-03-02,ANTILOP,Nursery furniture,25.0,87,Luxemburg,303,1
1740,2022-03-02,PLATSA,Wardrobes,717.0,87,Luxemburg,303,9
1740,2022-03-02,TROFAST,Children's furniture,245.0,87,Luxemburg,303,6
1740,2022-03-02,HÖGSMA,Trolleys,49.0,87,Luxemburg,303,5
1740,2022-03-02,LIATORP,"Sideboards, buffets & console tables",445.0,87,Luxemburg,303,7
1741,2022-07-30,BEKANT,Cabinets & cupboards,1355.0,37,Luik,692,8
1741,2022-07-30,LACK,Tables & desks,149.0,37,Luik,692,6
1741,2022-07-30,PAX,Wardrobes,3055.0,37,Luik,692,7
1741,2022-07-30,BEKANT,Tables & desks,1325.0,37,Luik,692,10
1741,2022-07-30,FANBYN,Outdoor furniture,275.0,37,Luik,692,6
1742,2022-10-01,NESTTUN,Beds,595.0,33,Vlaams-Brabant,646,5
1742,2022-10-01,TROFAST,Nursery furniture,320.0,33,Vlaams-Brabant,646,5
1742,2022-10-01,LINNMON / LERBERG,Tables & desks,265.0,33,Vlaams-Brabant,646,9
1742,2022-10-01,BRÅTHULT,Sofas & armchairs,1176.0,33,Vlaams-Brabant,646,3
1742,2022-10-01,VIMLE,Sofas & armchairs,2945.0,33,Vlaams-Brabant,646,10
1743,2022-06-17,YPPERLIG,Tables & desks,995.0,31,Waals-Brabant,336,8
1743,2022-06-17,BESTÅ,TV & media furniture,2980.0,31,Waals-Brabant,336,7
1743,2022-06-17,PLATSA,Wardrobes,2740.0,31,Waals-Brabant,336,4
1743,2022-06-17,STUVA / FRITIDS,Nursery furniture,545.0,31,Waals-Brabant,336,1
1743,2022-06-17,DELAKTIG,Beds,2195.0,31,Waals-Brabant,336,5
1744,2022-05-01,KALLAX,Bookcases & shelving units,115.0,30,Oost-Vlaanderen,497,5
1745,2022-09-29,BESTÅ,Cabinets & cupboards,75.0,88,Vlaams-Brabant,156,7
1745,2022-09-29,FLOTTEBO,Sofas & armchairs,1676.0,88,Vlaams-Brabant,156,9
1745,2022-09-29,THYGE,Tables & desks,495.0,88,Vlaams-Brabant,156,2
1745,2022-09-29,PLATSA,TV & media furniture,1735.5,88,Vlaams-Brabant,156,10
1745,2022-09-29,SÖDERHAMN,Sofas & armchairs,3845.0,88,Vlaams-Brabant,156,9
1746,2022-08-30,BEKANT,Room dividers,357.0,54,Oost-Vlaanderen,369,5
1747,2022-12-26,ELVARLI,Wardrobes,1538.0,35,Luxemburg,311,10
1748,2022-12-29,LINNMON / ALEX,Tables & desks,356.0,58,Antwerpen,45,3
1749,2023-01-23,NORDVIKEN / NORDVIKEN,Chairs,2395.0,79,Luxemburg,409,2
1749,2023-01-23,MARYD,Tables & desks,345.0,79,Luxemburg,409,4
1749,2023-01-23,DELAKTIG,Sofas & armchairs,2700.0,79,Luxemburg,409,9
1749,2023-01-23,MAMMUT,Tables & desks,129.0,79,Luxemburg,409,4
1750,2022-09-22,BILLY / OXBERG,Cabinets & cupboards,575.0,79,Limburg,807,3
1750,2022-09-22,LINNMON / ALEX,Tables & desks,490.0,79,Limburg,807,5
1751,2023-01-03,HEMNES,Chests of drawers & drawer units,70.0,80,Luik,150,8
1752,2022-12-21,ÄPPLARÖ,Outdoor furniture,425.0,78,Luxemburg,326,1
1752,2022-12-21,VEJMON,Tables & desks,345.0,78,Luxemburg,326,10
